observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2024-04-30 07:00:56,34.519,7.761,3.52,2.243,0.271,31.983,Safe
2024-04-30 06:30:56,34.481,7.77,3.565,2.024,0.271,31.972,Safe
2024-04-30 06:00:56,34.445,7.773,3.546,2.253,0.181,31.967,Safe
2024-04-30 05:30:56,34.525,7.722,3.528,2.145,0.181,31.983,Safe
2024-04-30 05:00:56,34.528,7.71,3.51,1.527,0.362,31.99,Safe
2024-04-30 04:30:56,34.532,7.747,3.507,2.313,0.271,31.992,Safe
2024-04-30 04:00:56,34.529,7.722,3.481,2.409,0.271,31.978,Safe
2024-04-30 03:30:56,34.517,7.746,3.475,2.096,0.271,31.979,Safe
2024-04-30 03:00:56,34.533,7.662,3.447,2.405,0.271,31.991,Safe
2024-04-30 02:30:56,34.529,7.65,3.403,2.015,0.271,31.9901009,Safe
2024-04-30 02:00:56,34.527,7.683,3.42,1.524,0.181,31.964,Safe
2024-04-30 01:30:56,34.517,7.686,3.405,2.393,0.271,31.953,Safe
2024-04-30 01:00:56,34.516,7.694,3.388,2.448,0.271,31.933,Safe
2024-04-30 00:30:56,34.517,7.712,2.713,2.165,0.271,31.924,Safe
2024-04-30 00:00:56,34.512,7.686,2.566,2.344,0.271,31.907,Safe
2024-04-29 23:30:56,34.445,7.663,2.696,2.074,0.271,31.901,Safe
2024-04-29 23:00:56,34.443,7.657,2.759,2.473,0.271,31.947,Safe
2024-04-29 22:30:56,34.448,7.661,3.408,2.49,0.271,31.948,Safe
2024-04-29 22:00:56,34.45,7.658,3.283,2.201,0.271,31.939,Safe
2024-04-29 21:30:56,34.48,7.702,3.215,2.502,0.2712,31.934,Safe
2024-04-29 21:00:56,34.503,7.668,3.02,2.208,0.271,31.924,Safe
2024-04-29 20:30:56,34.501,7.699,3.175,1.837,0.271,31.907,Safe
2024-04-29 20:00:56,34.496,7.701,3.198,2.435,0.271,31.909,Safe
2024-04-29 19:30:55,34.488,7.694,3.092,2.647,0.271,31.917,Safe
2024-04-29 19:00:56,34.463,7.705,2.9879999,2.3,0.271,31.919,Safe
2024-04-29 18:30:56,34.5129013,7.678,3.172,2.175,0.271,31.932,Safe
2024-04-29 18:00:56,34.5138016,7.657,3.071,2.035,0.271,31.959,Safe
2024-04-29 17:30:56,34.488,7.708,3.452,1.794,0.271,31.966,Safe
2024-04-29 17:00:56,34.51,7.712,3.607,2.419,0.271,31.974,Safe
2024-04-29 16:30:56,34.478,7.714,3.019,2.387,0.271,31.966,Safe
2024-04-29 16:00:56,34.479,7.721,3.026,2.114,0.271,31.972,Safe
2024-04-29 15:30:56,34.509,7.707,3.015,2.506,0.271,31.974,Safe
2024-04-29 15:00:56,34.509,7.732,3.01,2.165,0.271,31.967,Safe
2024-04-29 14:30:56,34.509,7.73,3.018,1.374,0.362,31.94,Safe
2024-04-29 14:00:56,34.5117989,7.688,3.048,2.443,0.271,31.895,Safe
2024-04-29 13:30:56,34.515,7.653,3.052,2.029,0.271,31.913,Safe
2024-04-29 13:00:56,34.511,7.678,3.091,1.514,0.271,31.903,Safe
2024-04-29 12:30:56,34.515,7.702,3.121,2.1898179,0.271,31.885,Safe
2024-04-29 12:00:56,34.516,7.704,3.132,2.291,0.271,31.896,Safe
2024-04-29 11:30:57,34.51,7.668,3.1340001,2.332,0.271,31.907,Safe
2024-04-29 11:00:56,34.511,7.701,3.103,1.886,0.271,31.946,Safe
2024-04-29 10:30:56,34.5105019,7.724,3.127,1.978,0.271,31.984,Safe
2024-04-29 10:00:56,34.511,7.692,3.155,2.061,0.271,31.968,Safe
2024-04-29 09:30:56,34.514,7.74,3.153,2.113,0.271,31.997,Safe
2024-04-29 09:00:56,34.513,7.748,3.1949999,2.125,0.271,31.998,Safe
2024-04-29 08:30:56,34.512,7.757,3.201,2.265,0.271,31.983,Safe
2024-04-29 08:00:56,34.5149994,7.738,3.2119999,2.236,0.362,31.971,Safe
2024-04-29 07:30:56,34.515,7.756,3.254,1.375,0.271,31.985,Safe
2024-04-29 07:00:56,34.5182991,7.722,3.279,2.14,0.271,31.97,Safe
2024-04-29 06:30:56,34.518,7.739,3.341,2.243,0.271,31.938,Safe
2024-04-29 06:00:56,34.519,7.755,3.346,1.728,0.271,31.936,Safe
2024-04-29 05:30:56,34.518,7.782,3.374,2.158,0.362,31.937,Safe
2024-04-29 05:00:56,34.517,7.762,3.393,2.389,0.362,31.943,Safe
2024-04-29 04:30:56,34.519,7.667,3.415,1.459,0.452,31.965,Safe
2024-04-29 04:00:56,34.518,7.763,3.453,2.268,0.362,31.973,Safe
2024-04-29 03:30:56,34.519,7.774,3.478,2.034,0.362,31.982,Safe
2024-04-29 03:00:56,34.519,7.742,3.506,1.789,0.362,31.991,Safe
2024-04-29 02:30:56,34.521,7.738,3.506,2.143,0.362,31.976,Safe
2024-04-29 02:00:56,34.526,7.754,3.544,2.279,0.362,31.989,Safe
2024-04-29 01:30:56,34.527,7.731,3.538,2.1776123,0.362,31.968,Safe
2024-04-29 01:00:56,34.53,7.731,3.476,2.192,0.362,31.973,Safe
2024-04-29 00:30:56,34.519,7.708,3.631,2.099,0.362,31.958,Safe
2024-04-29 00:00:56,34.514,7.734,3.673,2.2863348,0.362,31.973,Safe
2024-04-28 23:30:56,34.52,7.698,3.685,2.453,0.362,31.958,Safe
2024-04-28 23:00:56,34.509,7.731,3.867,2.072,0.362,31.942,Safe
2024-04-28 22:30:56,34.499,7.697,3.754,1.727,0.362,31.954,Safe
2024-04-28 22:00:56,34.498,7.732,3.671,2.344,0.362,31.968,Safe
2024-04-28 21:30:56,34.477,7.739,3.815,2.352,0.362,31.936,Safe
2024-04-28 21:00:56,34.445,7.726,3.703,2.523,0.362,31.904,Safe
2024-04-28 20:30:56,34.433,7.736,3.765,2.379,0.271,31.987,Safe
2024-04-28 20:00:56,34.407,7.767,3.7909999,1.728,0.362,31.998,Safe
2024-04-28 19:30:56,34.516,7.786,3.917,2.451,0.362,31.834,Safe
2024-04-28 19:00:56,34.4864006,7.744,3.8789999,2.612,0.362,31.851,Safe
2024-04-28 18:30:56,34.545,7.767,3.885,1.731,0.362,31.877,Safe
2024-04-28 18:00:56,34.5423012,7.796,3.863,2.319,0.362,31.894,Safe
2024-04-28 17:30:56,34.5359993,7.777,3.8369999,2.407,0.362,31.9,Safe
2024-04-28 17:00:56,34.526,7.778,3.821,2.113,0.362,31.857,Safe
2024-04-28 16:30:56,34.4989014,7.768,3.766,2.223,0.2712,31.857,Safe
2024-04-28 16:00:56,34.488,7.765,3.764,2.352,0.362,31.881,Safe
2024-04-28 15:30:56,34.443,7.757,3.781,2.348,0.362,31.878,Safe
2024-04-28 15:00:56,34.444,7.779,3.784,2.236,0.362,31.881,Safe
2024-04-28 14:30:56,34.461,7.762,3.872,2.184,0.362,31.88,Safe
2024-04-28 14:00:56,34.441,7.77,3.845,2.204,0.362,31.882,Safe
2024-04-28 13:30:56,34.518,7.773,3.855,2.423,0.362,31.925,Safe
2024-04-28 13:00:56,34.424,7.763,3.875,1.817,0.362,31.929,Safe
2024-04-28 12:30:56,34.279,7.776,3.883,2.477,0.362,31.952,Safe
2024-04-28 12:00:56,34.468,7.759,3.926,2.387,0.362,31.939,Safe
2024-04-28 11:30:56,34.297,7.791,3.857,1.93,0.362,31.937,Safe
2024-04-28 11:00:56,34.472,7.78,3.8080001,2.455,0.362,31.936,Safe
2024-04-28 10:30:56,34.421,7.788,3.8099999,2.586,0.362,31.946,Safe
2024-04-28 10:00:56,34.3832016,7.776,3.799,2.246,0.362,31.935,Safe
2024-04-28 09:30:56,34.3832016,7.795,3.796,2.119,0.271,31.919,Safe
2024-04-28 09:00:56,34.3904991,7.79,3.7839999,2.154,0.362,31.916,Safe
2024-04-28 08:30:56,34.3811989,7.811,3.789,1.71,0.362,31.917,Safe
2024-04-28 08:00:56,34.3809013,7.798,3.776,2.379,0.362,31.923,Safe
2024-04-28 07:30:56,34.3903008,7.785,3.781,2.029,0.452,31.925,Safe
2024-04-28 07:00:56,34.39,7.787,3.78,1.676,0.452,31.933,Safe
2024-04-28 06:30:56,34.393,7.772,3.772,2.233,0.362,31.932,Safe
2024-04-28 06:00:56,34.3931999,7.798,3.759,2.387,0.362,31.931,Safe
2024-04-28 05:30:56,34.401,7.785,3.751,2.133,0.452,31.933,Safe
2024-04-28 05:00:56,34.402,7.8263998,3.75,2.344,0.362,31.929,Safe
2024-04-28 04:30:56,34.401,7.843,3.7379999,2.302,0.362,31.936,Safe
2024-04-28 04:00:56,34.398,7.843,3.725,1.859,0.362,31.937,Safe
2024-04-28 03:30:56,34.4081001,7.85,3.705,2.432,0.362,31.949,Safe
2024-04-28 03:00:56,34.423,7.86,3.692,2.436,0.452,31.965,Safe
2024-04-28 02:30:56,34.423,7.867,3.681,1.728,0.362,31.979,Safe
2024-04-28 02:00:56,34.42,7.832,3.689,2.328,0.362,31.992,Safe
2024-04-28 01:30:56,34.418,7.885,3.692,2.125,0.452,31.975,Safe
2024-04-28 01:00:56,34.421,7.901,3.711,2.241,0.452,31.848,Safe
2024-04-28 00:30:56,34.425,7.889,3.721,2.46,0.362,31.776,Safe
2024-04-28 00:00:56,34.432,7.883,3.72,2.221,0.362,31.649,Safe
2024-04-27 23:30:56,34.429,7.874,3.727,2.363,0.362,31.673,Safe
2024-04-27 23:00:56,34.432,7.856,3.718,2.562,0.362,31.704,Safe
2024-04-27 22:30:56,34.435,7.884,3.73,1.718,0.362,31.6,Safe
2024-04-27 22:00:56,34.44,7.855,3.717,2.427,0.362,31.596,Safe
2024-04-27 21:30:56,34.436,7.876,3.72,2.479,0.362,31.614,Safe
2024-04-27 21:00:56,34.439,7.872,3.716,2.403,0.362,31.716,Safe
2024-04-27 20:30:56,34.442,7.88,3.706,2.38,0.362,31.764,Safe
2024-04-27 20:00:56,34.447,7.8677001,3.72,2.602,0.362,31.881,Safe
2024-04-27 19:30:56,34.453,7.8667002,3.717,1.937,0.362,31.813,Safe
2024-04-27 19:00:56,34.447,7.8894,3.718,2.463,0.271,31.906,Safe
2024-04-27 18:30:56,34.453,7.862,3.723,2.435,0.271,31.642,Safe
2024-04-27 18:00:56,34.449,7.893,3.72,1.613,0.362,31.786,Safe
2024-04-27 17:30:56,34.449,7.875,3.724,2.36,0.271,31.704,Safe
2024-04-27 17:00:56,34.45,7.88,3.719,2.091,0.271,31.441,Safe
2024-04-27 16:30:56,34.452,7.882,3.739,2.531,0.362,31.619,Safe
2024-04-27 16:00:56,34.452,7.883,3.736,2.356,0.362,31.724,Safe
2024-04-27 15:30:56,34.454,7.872,3.716,2.501,0.271,31.645,Safe
2024-04-27 15:00:56,34.453,7.878,3.716,2.447,0.271,31.897,Safe
2024-04-27 14:30:56,34.452,7.888,3.712,1.505,0.271,31.484,Safe
2024-04-27 14:00:56,34.449,7.9,3.689,2.282,0.271,31.799,Safe
2024-04-27 13:30:56,34.451,7.83,3.692,2.304,0.362,31.601,Safe
2024-04-27 13:00:56,34.45,7.892,3.66,2.081,0.271,31.742,Safe
2024-04-27 12:30:56,34.449,7.876,3.641,2.322,0.271,31.496,Safe
2024-04-27 12:00:56,34.445,7.891,3.659,1.539,0.362,31.557,Safe
2024-04-27 11:30:56,34.452,7.812,3.704,2.411,0.362,31.709,Safe
2024-04-27 11:00:56,34.451,7.895,3.703,2.341,0.271,31.531,Safe
2024-04-27 10:30:56,34.454,7.889,3.706,1.806,0.362,31.52,Safe
2024-04-27 10:00:56,34.451,7.877,3.704,2.329,0.452,31.591,Safe
2024-04-27 09:30:56,34.454,7.88,3.705,2.387,0.452,31.855,Safe
2024-04-27 09:00:56,34.454,7.892,3.704,1.845,0.452,31.704,Safe
2024-04-27 08:30:56,34.457,7.87,3.696,2.124,0.452,31.821,Safe
2024-04-27 08:00:56,34.457,7.866,3.685,2.061,0.452,31.881,Safe
2024-04-27 07:30:56,34.452,7.858,3.676,1.361,0.452,31.952,Safe
2024-04-27 07:00:56,34.451,7.861,3.658,2.188,0.452,31.899,Safe
2024-04-27 06:30:56,34.446,7.864,3.647,1.861,0.362,31.891,Safe
2024-04-27 06:00:56,34.434,7.868,3.641,1.509,0.362,31.703,Safe
2024-04-27 05:30:56,34.43,7.879,3.631,1.715,0.452,31.891,Safe
2024-04-27 05:00:56,34.431,7.893,3.612,1.99,0.362,31.972,Safe
2024-04-27 04:30:56,34.431,7.885,3.593,1.81,0.362,31.926,Safe
2024-04-27 04:00:56,34.428,7.883,3.583,1.876,0.362,31.746,Safe
2024-04-27 03:30:56,34.423,7.861,3.602,2.067,0.271,31.843,Safe
2024-04-27 03:00:56,34.422,7.894,3.593,1.851,0.181,31.678,Safe
2024-04-27 02:30:56,34.414,7.871,3.611,2.117,0.271,31.729,Safe
2024-04-27 02:00:56,34.41,7.873,3.616,2.104,0.271,31.793,Safe
2024-04-27 01:30:56,34.414,7.899,3.622,1.365,0.181,31.724,Safe
2024-04-27 01:00:56,34.413,7.912,3.639,2.149,0.181,31.782,Safe
2024-04-27 00:30:56,34.415,7.888,3.649,2.072,0.271,31.824,Safe
2024-04-27 00:00:56,34.415,7.895,3.661,1.917,0.181,31.825,Safe
2024-04-26 23:30:56,34.417,7.888,3.679,2.01,0.181,31.816,Safe
2024-04-26 23:00:56,34.417,7.872,3.674,1.793,0.181,31.845,Safe
2024-04-26 22:30:56,34.419,7.892,3.697,2.082,0.181,31.866,Safe
2024-04-26 22:00:56,34.423,7.891,3.688,2.111,0.181,31.864,Safe
2024-04-26 21:30:56,34.424,7.905,3.706,1.911,0.181,31.885,Safe
2024-04-26 21:00:56,34.43,7.888,3.692,1.946,0.181,31.877,Safe
2024-04-26 20:30:56,34.436,7.898,3.699,2.3,0.271,31.889,Safe
2024-04-26 20:00:56,34.44,7.882,3.66,1.592,0.181,31.885,Safe
2024-04-26 19:30:56,34.445,7.907,3.652,2.06,0.181,31.923,Safe
2024-04-26 19:00:56,34.449,7.899,3.5539999,2.337,0.181,31.88,Safe
2024-04-26 18:30:56,34.447,7.887,3.614,1.393,0.181,31.938,Safe
2024-04-26 18:00:56,34.4459991,7.906,3.714,2.221,0.181,31.965,Safe
2024-04-26 17:30:56,34.443,7.898,3.718,1.962,0.181,31.983,Safe
2024-04-26 17:00:56,34.442,7.904,3.735,1.77,0.271,31.993,Safe
2024-04-26 16:30:56,34.443,7.91,3.752,1.965,0.271,31.982,Safe
2024-04-26 16:00:56,34.439,7.895,3.757,2.145,0.181,31.777,Safe
2024-04-26 15:30:56,34.439,7.89,3.76,1.965,0.271,31.588,Safe
2024-04-26 15:00:56,34.439,7.902,3.762,2.19,0.271,31.74,Safe
2024-04-26 14:30:56,34.438,7.886,3.766,1.557,0.181,31.577,Safe
2024-04-26 14:00:56,34.435,7.902,3.759,2.029,0.271,31.656,Safe
2024-04-26 13:30:56,34.435,7.909,3.749,2.163,0.271,31.797,Safe
2024-04-26 13:00:56,34.426,7.903,3.667,2.05,0.181,31.788,Safe
2024-04-26 12:30:56,34.435,7.906,3.698,1.674,0.181,31.879,Safe
2024-04-26 12:00:56,34.458,7.901,3.716,2.037,0.181,31.95,Safe
2024-04-26 11:30:56,34.458,7.91,3.722,1.4256204,0.362,31.861,Safe
2024-04-26 11:00:56,34.448,7.894,3.724,2.096,0.271,31.763,Safe
2024-04-26 10:30:56,34.422,7.91,3.67,1.846,0.271,31.929,Safe
2024-04-26 10:00:56,34.384,7.901,3.667,1.479,0.271,31.979,Safe
2024-04-26 09:30:56,34.38,7.911,3.745,1.838,0.362,31.991,Safe
2024-04-26 09:00:56,34.37,7.909,3.713,1.87,0.362,31.992,Safe
2024-04-26 08:30:56,34.327,7.917,3.63,1.754,0.362,31.998,Safe
2024-04-26 08:00:56,34.325,7.933,3.588,1.778,0.362,31.968,Safe
2024-04-26 07:30:56,34.33,7.922,3.568,2.154,0.181,31.972,Safe
2024-04-26 07:00:56,34.337,7.932,3.611,1.256,0.362,31.98,Safe
2024-04-26 06:30:56,34.345,7.924,3.607,2.079,0.362,31.884,Safe
2024-04-26 06:00:56,34.346,7.935,3.591,1.721,0.271,31.813,Safe
2024-04-26 05:30:56,34.348,7.884,3.573,1.651,0.362,31.693,Safe
2024-04-26 05:00:56,34.355,7.944,3.51,1.907,0.362,31.632,Safe
2024-04-26 04:30:56,34.355,7.922,3.485,2.317,0.362,31.62,Safe
2024-04-26 04:00:56,34.354,7.949,3.47,1.186,0.362,31.557,Safe
2024-04-26 03:30:56,34.352,7.868,3.468,2.06,0.362,31.616,Safe
2024-04-26 03:00:56,34.349,7.933,3.512,1.625,0.271,31.774,Safe
2024-04-26 02:30:56,34.347,7.943,3.555,1.5741448,0.362,31.753,Safe
2024-04-26 02:00:56,34.343,7.844,3.595,1.8111564,0.362,31.746,Safe
2024-04-26 01:30:56,34.344,7.939,3.626,1.9718375,0.271,31.7551003,Safe
2024-04-26 01:00:56,34.338,7.905,3.653,1.702,0.362,31.711,Safe
2024-04-26 00:30:56,34.322,7.939,3.622,1.886,0.271,31.697,Safe
2024-04-26 00:00:56,34.302,7.922,3.355,1.627,0.362,31.684,Safe
2024-04-25 23:30:56,34.305,7.938,3.429,1.801,0.362,31.696,Safe
2024-04-25 23:00:56,34.376,7.937,3.514,1.962,0.362,31.752,Safe
2024-04-25 22:30:56,34.37,7.924,3.517,2.089,0.362,31.741,Safe
2024-04-25 22:00:56,34.365,7.918,3.567,1.863,0.271,31.735,Safe
2024-04-25 21:30:56,34.381,7.9354,3.564,2.008,0.271,31.778,Safe
2024-04-25 21:00:56,34.385,7.921,3.479,1.212,0.271,31.808,Safe
2024-04-25 20:30:56,34.405,7.931,3.496,1.927,0.271,31.784,Safe
2024-04-25 20:00:56,34.431,7.915,3.523,1.946,0.181,31.814,Safe
2024-04-25 19:30:56,34.426,7.941,3.585,1.914,0.362,31.725,Safe
2024-04-25 19:00:56,34.435,7.94,3.589,2.042,0.362,31.769,Safe
2024-04-25 18:30:56,34.428,7.93,3.394,1.908,0.362,31.865,Safe
2024-04-25 18:00:56,34.4334984,7.937,3.455,1.129,0.271,31.802,Safe
2024-04-25 17:30:56,34.446,7.937,3.445,1.724,0.181,31.733,Safe
2024-04-25 17:00:56,34.445,7.931,3.342,1.875,0.271,31.717,Safe
2024-04-25 16:30:56,34.445,7.935,3.391,1.631,0.362,31.725,Safe
2024-04-25 16:00:56,34.443,7.929,3.432,1.739,0.271,31.691,Safe
2024-04-25 15:30:56,34.441,7.908,3.609,1.878,0.362,31.667,Safe
2024-04-25 15:00:56,34.448,7.926,3.512,1.971,0.271,31.634,Safe
2024-04-25 14:30:56,34.437,7.928,3.596,1.711,0.271,31.647,Safe
2024-04-25 14:00:56,34.445,7.922,3.646,1.633,0.271,31.515,Safe
2024-04-25 13:30:56,34.45,7.94,3.584,1.689,0.181,31.606,Safe
2024-04-25 13:00:56,34.444,7.935,3.6,1.936,0.181,31.612,Safe
2024-04-25 12:30:56,34.445,7.938,3.614,1.857,0.271,31.616,Safe
2024-04-25 12:00:56,34.449,7.935,3.654,2.123,0.271,31.601,Safe
2024-04-25 11:30:56,34.445,7.932,3.64,1.857,0.181,31.611,Safe
2024-04-25 11:00:56,34.439,7.934,3.602,1.372,0.271,31.62,Safe
2024-04-25 10:30:56,34.44,7.9236002,3.591,1.791,0.271,31.601,Safe
2024-04-25 10:00:56,34.43,7.938,3.57,1.805,0.271,31.625,Safe
2024-04-25 09:30:56,34.425,7.939,3.598,1.694,0.271,31.622,Safe
2024-04-25 09:00:56,34.42,7.945,3.558,1.712,0.271,31.402,Safe
2024-04-25 08:30:56,34.423,7.95,3.525,1.965,0.271,31.198,Safe
2024-04-25 08:00:56,34.418,7.918,3.451,1.47,0.362,31.364,Safe
2024-04-25 07:30:56,34.417,7.939,3.415,1.958,0.271,31.644,Safe
2024-04-25 07:00:56,34.4193993,7.942,3.376,1.91,0.271,31.648,Safe
2024-04-25 06:30:56,34.42,7.942,3.3280001,1.297,0.271,31.704,Safe
2024-04-25 06:00:56,34.422,7.946,3.295,1.674,0.271,31.6844006,Safe
2024-04-25 05:30:56,34.4272003,7.909,3.291,1.784,0.181,31.682,Safe
2024-04-25 05:00:56,34.431,7.902,3.294,1.705,0.271,31.718,Safe
2024-04-25 04:30:56,34.44,7.943,3.282,1.77,0.271,31.793,Safe
2024-04-25 04:00:56,34.431,7.944,3.288,1.697,0.271,31.885,Safe
2024-04-25 03:30:56,34.447,7.925,3.373,1.742,0.362,31.897,Safe
2024-04-25 03:00:56,34.435,7.928,3.398,1.787,0.271,31.893,Safe
2024-04-25 02:30:56,34.414,7.899,3.407,1.851,0.362,31.961,Safe
2024-04-25 02:00:57,34.401,7.938,3.458,2.073,0.362,31.95,Safe
2024-04-25 01:30:57,34.401,7.936,3.5,1.833,0.362,31.97,Safe
2024-04-25 01:00:56,34.383,7.953,3.532,1.382,0.271,31.873,Safe
2024-04-25 00:30:56,34.385,7.93,3.521,1.638,0.271,31.922,Safe
2024-04-25 00:00:56,34.361,7.932,3.505,1.873,0.271,31.896,Safe
2024-04-24 23:30:56,34.382,7.931,3.53,1.806,0.271,31.915,Safe
2024-04-24 23:00:56,34.39,7.953,3.546,1.991,0.271,31.948,Safe
2024-04-24 22:30:56,34.409,7.949,3.513,2.011,0.271,31.98,Safe
2024-04-24 22:00:56,34.429,7.942,3.539,1.804,0.362,31.938,Safe
2024-04-24 21:30:56,34.438,7.931,3.62,2.001,0.271,31.969,Safe
2024-04-24 21:00:56,34.479,7.949,3.669,2.167,0.271,31.996,Safe
2024-04-24 20:30:56,34.493,7.943,3.726,1.864,0.271,31.971,Safe
2024-04-24 20:00:56,34.507,7.923,3.777,2.186,0.271,31.911,Safe
2024-04-24 19:30:56,34.51,7.932,3.839,1.457,0.181,31.786,Safe
2024-04-24 19:00:56,34.512,7.943,3.888,2.032,0.271,31.753,Safe
2024-04-24 18:30:56,34.505,7.938,3.927,2.114,0.271,31.735,Safe
2024-04-24 18:00:56,34.488,7.922,3.922,2.06,0.271,31.798,Safe
2024-04-24 17:30:56,34.466,7.933,3.926,1.381,0.271,31.799,Safe
2024-04-24 17:00:56,34.464,7.9,3.885,2.004,0.181,31.787,Safe
2024-04-24 16:30:56,34.451,7.915,3.91,2.184,0.271,31.751,Safe
2024-04-24 16:00:56,34.442,7.923,3.916,1.326,0.271,31.747,Safe
2024-04-24 15:30:56,34.438,7.91,3.917,1.93,0.362,31.698,Safe
2024-04-24 15:00:56,34.437,7.917,3.91,2.001,0.271,31.885,Safe
2024-04-24 14:30:56,34.431,7.926,3.924,1.905,0.271,31.986,Safe
2024-04-24 14:00:56,34.422,7.91,3.93,2.014,0.271,32.0,Safe
2024-04-24 13:30:57,34.404,7.92,3.915,1.581,0.362,31.993,Safe
2024-04-24 13:00:56,34.39,7.936,3.885,1.927,0.181,31.956,Safe
2024-04-24 12:30:56,34.379,7.931,3.883,1.927,0.181,31.983,Safe
2024-04-24 12:00:57,34.393,7.929,3.872,1.576,0.181,31.9937,Safe
2024-04-24 11:30:56,34.361,7.945,3.859,1.739,0.181,31.983,Safe
2024-04-24 11:00:56,34.364,7.923,3.839,1.845,0.181,31.986,Safe
2024-04-24 10:30:56,34.361,7.908,3.836,1.773,0.271,31.928,Safe
2024-04-24 10:00:56,34.379,7.932,3.794,1.744,0.271,31.842,Safe
2024-04-24 09:30:56,34.375,7.824,3.616,1.851,0.181,31.912,Safe
2024-04-24 09:00:56,34.409,7.913,3.667,1.445,0.181,31.947,Safe
2024-04-24 08:30:56,34.435,7.929,3.681,1.895,0.181,31.923,Safe
2024-04-24 08:00:56,34.424,7.932,3.659,1.892,0.271,31.946,Safe
2024-04-24 07:30:56,34.424,7.864,3.611,1.381,0.09,31.931,Safe
2024-04-24 07:00:56,34.425,7.909,3.579,1.745,0.181,31.928,Safe
2024-04-24 06:30:56,34.431,7.901,3.641,1.641,0.271,31.926,Safe
2024-04-24 06:00:56,34.429,7.883,3.63,1.579,0.181,31.818,Safe
2024-04-24 05:30:56,34.426,7.913,3.626,1.684,0.181,31.891,Safe
2024-04-24 05:00:56,34.421,7.915,3.658,1.933,0.271,31.297,Safe
2024-04-24 04:30:56,34.419,7.9099998,3.594,1.793,0.271,31.208,Safe
2024-04-24 04:00:56,34.401,7.913,3.333,2.0945966,0.271,31.21,Safe
2024-04-24 03:30:56,34.422,7.9,3.557,1.384,0.271,31.186,Safe
2024-04-24 03:00:56,34.435,7.903,2.662,1.852,0.181,31.1926003,Safe
2024-04-24 02:30:56,34.42,7.898,2.67,1.826,0.181,31.195,Safe
2024-04-24 02:00:56,34.469,7.903,2.676,1.668,0.181,31.221,Safe
2024-04-24 01:30:56,34.48,7.923,2.617,1.757,0.181,31.234,Safe
2024-04-24 01:00:56,34.48,7.924,2.634,1.841,0.181,31.257,Safe
2024-04-24 00:30:56,34.481,7.919,2.637,1.557,0.181,31.23,Safe
2024-04-24 00:00:56,34.481,7.927,2.798,1.62,0.09,31.24,Safe
2024-04-23 23:30:56,34.484,7.907,2.938,1.802,0.09,31.253,Safe
2024-04-23 23:00:56,34.475,7.927,3.479,1.565,0.181,31.24,Safe
2024-04-23 22:30:56,34.478,7.927,3.499,1.65,0.09,31.242,Safe
2024-04-23 22:00:56,34.418,7.926,3.601,1.726,0.181,31.242,Safe
2024-04-23 21:30:56,34.425,7.924,3.652,1.611,0.181,31.247,Safe
2024-04-23 21:00:56,34.409,7.916,3.568,1.78,0.09,31.255,Safe
2024-04-23 20:30:56,34.401,7.866,3.663,1.726,0.181,31.256,Safe
2024-04-23 20:00:56,34.416,7.913,3.641,1.565,0.1808,31.262,Safe
2024-04-23 19:30:56,34.402,7.907,3.628,1.897,0.271,31.269,Safe
2024-04-23 19:00:56,34.409,7.904,3.608,1.49,0.181,31.279,Safe
2024-04-23 18:30:56,34.409,7.923,3.662,1.794,0.181,31.287,Safe
2024-04-23 18:00:56,34.414,7.92,3.561,1.909,0.271,31.295,Safe
2024-04-23 17:30:56,34.405,7.897,3.397,1.565,0.271,31.307,Safe
2024-04-23 17:00:56,34.411,7.893,3.476,1.6530334,0.271,31.346,Safe
2024-04-23 16:30:56,34.422,7.898,3.389,1.829,0.181,31.323,Safe
2024-04-23 16:00:56,34.42,7.924,3.224,1.71,0.271,31.33,Safe
2024-04-23 15:30:56,34.431,7.91,3.419,1.627,0.181,31.535,Safe
2024-04-23 15:00:56,34.431,7.931,3.294,2.032,0.181,31.458,Safe
2024-04-23 14:30:56,34.432,7.917,3.069,1.319,0.181,31.522,Safe
2024-04-23 14:00:56,34.433,7.943,3.134,1.975,0.271,31.31,Safe
2024-04-23 13:30:56,34.459,7.906,3.05,2.008,0.181,31.289,Safe
2024-04-23 13:00:56,34.432,7.936,3.05,1.457,0.271,31.27,Safe
2024-04-23 12:30:56,34.46,7.937,3.107,1.952,0.362,31.2695999,Safe
2024-04-23 12:00:56,34.454,7.936,3.088,2.071,0.181,31.2576008,Safe
2024-04-23 11:30:56,34.456,7.933,3.134,1.395,0.271,31.26,Safe
2024-04-23 11:00:56,34.451,7.933,3.192,1.797,0.181,31.294,Safe
2024-04-23 10:30:56,34.449,7.928,3.26,1.714,0.181,31.252,Safe
2024-04-23 10:00:56,34.428,7.941,3.298,1.789,0.271,31.311,Safe
2024-04-23 09:30:56,34.422,7.943,3.339,1.902,0.181,31.389,Safe
2024-04-23 09:00:56,34.422,7.938,3.369,1.958,0.181,31.375,Safe
2024-04-23 08:30:56,34.425,7.938,3.39,1.542,0.181,31.44,Safe
2024-04-23 08:00:56,34.431,7.922,3.377,1.799,0.271,31.821,Safe
2024-04-23 07:30:56,34.445,7.942,3.368,1.655,0.271,31.798,Safe
2024-04-23 07:00:56,34.454,7.938,3.296,1.662,0.181,31.831,Safe
